cluster_index,timestamp,altitude,frame_id,x,y,z,velocity,snr,noise
0,1751626129.4042552,1.5,1,-1.2636703252792358,1.746562123298645,-1.1893367767333984,0.0,8.0,63.29999923706055
0,1751626129.4042552,1.5,1,-2.230006217956543,3.214144706726074,-1.2388924360275269,0.0,9.800000190734863,63.5
0,1751626129.502684,1.5,2,-0.9816747903823853,1.4840668439865112,0.9816747903823853,0.0,7.5,63.5
0,1751626129.502684,1.5,2,-2.25124454498291,3.2902348041534424,-1.125622272491455,0.0,9.90000057220459,63.29999923706055
0,1751626129.502684,1.5,2,0.09439180046319962,0.1464303731918335,0.08849231898784637,2.833951234817505,9.199999809265137,58.400001525878906
0,1751626129.6015627,1.5,3,-1.0430294275283813,1.3978571891784668,1.0430294275283813,0.0,7.0,63.900001525878906
0,1751626129.6015627,1.5,3,-1.2636703252792358,1.693557858467102,-1.2636703252792358,0.0,8.0,63.29999923706055
0,1751626129.6015627,1.5,3,-2.353895664215088,3.1245524883270264,-1.2388924360275269,0.0,10.199999809265137,63.60000228881836
0,1751626129.6015627,1.5,3,-2.25124454498291,3.2902348041534424,-1.125622272491455,0.0,10.800000190734863,63.0
0,1751626129.6015627,1.5,3,0.08849231898784637,0.1424546241760254,0.10029128938913345,2.833951234817505,9.600000381469727,57.60000228881836
0,1751626129.7127063,1.5,4,0.0743335485458374,0.2627536356449127,-0.016518566757440567,0.0,7.200000286102295,74.5999984741211
0,1751626129.7127063,1.5,4,-2.353895664215088,3.1708755493164062,-1.1150031089782715,0.0,11.800000190734863,63.0
0,1751626129.7127063,1.5,4,-2.619372606277466,3.295300245285034,-1.0477491617202759,0.0,6.900000095367432,61.29999923706055
0,1751626129.7127063,1.5,4,0.13096864521503448,4.286247730255127,-0.6548431515693665,0.0,6.900000095367432,61.29999923706055
0,1751626129.8111362,1.5,5,-2.353895664215088,3.1708755493164062,-1.1150031089782715,0.0,11.5,63.20000076293945
0,1751626129.8111362,1.5,5,0.13450832664966583,0.1645215004682541,0.0991113930940628,2.833951234817505,9.600000381469727,58.400001525878906
0,1751626129.8111362,1.5,5,0.053095389157533646,0.18203291296958923,0.04719590023159981,-3.2388014793395996,8.5,59.29999923706055
0,1751626129.9093986,1.5,6,0.08259283751249313,0.2596195340156555,-0.0247778482735157,0.0,7.099999904632568,74.80000305175781
0,1751626129.9093986,1.5,6,-2.353895664215088,3.1245524883270264,-1.2388924360275269,0.0,11.300000190734863,63.29999923706055
0,1751626130.0082273,1.5,7,-2.25124454498291,3.2902348041534424,-1.125622272491455,0.0,10.600000381469727,63.10000228881836
0,1751626130.0082273,1.5,7,-2.4730653762817383,4.308709144592285,-1.2365326881408691,0.0,7.400000095367432,55.60000228881836
0,1751626130.0082273,1.5,7,0.09203201532363892,0.2080996334552765,0.05663508549332619,-3.2388014793395996,8.600000381469727,59.0
0,1751626130.106614,1.5,8,-2.25124454498291,3.2902348041534424,-1.125622272491455,0.0,10.90000057220459,63.20000076293945
0,1751626130.106614,1.5,8,0.10029128938913345,0.1459542214870453,0.08259283006191254,2.833951234817505,9.40000057220459,57.5
0,1751626130.2049437,1.5,9,0.06607426702976227,0.264951229095459,-0.016518566757440567,0.0,7.300000190734863,75.20000457763672
0,1751626130.2049437,1.5,9,-0.9816747903823853,1.5228759050369263,0.9203200936317444,0.0,6.900000095367432,63.900001525878906
0,1751626130.2049437,1.5,9,-2.353895664215088,3.1708755493164062,-1.1150031089782715,0.0,11.199999809265137,63.5
0,1751626130.2049437,1.5,9,-2.619372606277466,3.2507545948028564,-1.1787177324295044,0.0,7.200000286102295,61.5
