cluster_index,timestamp,altitude,frame_id,x,y,z,velocity,snr,noise
0,1751631634.6140494,0.1,1,-0.005899487528949976,0.18795911967754364,0.053095389157533646,0.0,15.699999809265137,68.5
0,1751631634.6140494,0.1,1,0.03893662244081497,0.38764819502830505,0.18170423805713654,0.0,16.30000114440918,59.79999923706055
0,1751631634.712106,0.1,2,-0.005899487528949976,0.18795911967754364,0.053095389157533646,0.0,15.90000057220459,68.20000457763672
0,1751631634.712106,0.1,2,0.03893662244081497,0.38764819502830505,0.18170423805713654,0.0,17.0,59.0
0,1751631634.8100896,0.1,3,-0.005899487528949976,0.18795911967754364,0.053095389157533646,0.0,15.600000381469727,68.5
0,1751631634.8100896,0.1,3,0.03893662244081497,0.38764819502830505,0.18170423805713654,0.0,16.700000762939453,59.400001525878906
0,1751631634.909089,0.1,4,-0.005899487528949976,0.18795911967754364,0.053095389157533646,0.0,15.800000190734863,68.30000305175781
0,1751631634.909089,0.1,4,0.03893662244081497,0.38764819502830505,0.18170423805713654,0.0,16.899999618530273,59.10000228881836
0,1751631635.00785,0.1,5,-0.005899487528949976,0.18795911967754364,0.053095389157533646,0.0,15.699999809265137,68.5
0,1751631635.00785,0.1,5,0.03893662244081497,0.38764819502830505,0.18170423805713654,0.0,17.200000762939453,58.79999923706055
0,1751631635.117389,0.1,6,-0.005899487528949976,0.18795911967754364,0.053095389157533646,0.0,15.699999809265137,68.4000015258789
0,1751631635.117389,0.1,6,0.03893662244081497,0.38764819502830505,0.18170423805713654,0.0,17.5,58.5
0,1751631635.2154748,0.1,7,-0.005899487528949976,0.18795911967754364,0.053095389157533646,0.0,15.90000057220459,68.20000457763672
0,1751631635.2154748,0.1,7,0.03893662244081497,0.38764819502830505,0.18170423805713654,0.0,17.100000381469727,58.900001525878906
0,1751631635.3129642,0.1,8,-0.005899487528949976,0.18795911967754364,0.053095389157533646,0.0,15.800000190734863,68.30000305175781
0,1751631635.3129642,0.1,8,0.03893662244081497,0.38764819502830505,0.18170423805713654,0.0,17.80000114440918,58.20000076293945
0,1751631635.3129642,0.1,8,0.017698463052511215,0.5816510915756226,-0.07079385221004486,0.0,12.600000381469727,53.400001525878906
